Entity_ID,ORG_Entity,Matched_Category,Annotated_Category
4249,Polskiej Macierzy Szkolnej,Other / Unclear,
4250,Leroy Marlin,Other / Unclear,
4251,Beiersdorf Manufacturing Polska,Other / Unclear,
4254,Sojuszu Północnoatlantyckiego,Other / Unclear,
4255,GATS,Other / Unclear,
4256,NCN,Other / Unclear,
4257,RDOS,Other / Unclear,
4258,WOS,Other / Unclear,
4260,Geoservice,Other / Unclear,
4261,Zespołu 1,Other / Unclear,
4263,Reuters,Other / Unclear,
4266,CNBOP-PIB,Other / Unclear,
4267,WOT,Other / Unclear,
4270,Missio,Other / Unclear,
4271,Polskiej Sieci Biobanków BBMRI.pl,Other / Unclear,
4272,BBN,Other / Unclear,
4274,Dyrekcja Generalna ds. Mobilności i Transportu,Other / Unclear,
4275,WE UPP,Other / Unclear,
4276,MaSaTECH,Other / Unclear,
4277,Elektrowni Łagisza,Other / Unclear,
4278,FIEC,Other / Unclear,
4279,PZL Mielec,Other / Unclear,
4280,VITADIET,Other / Unclear,
4282,Digital Transformation Club ABSL,Other / Unclear,
4283,Nutricia,Other / Unclear,
4285,PROTECH,Other / Unclear,
4286,vnLab,Other / Unclear,
4287,WNP,Other / Unclear,
4292,NSDAP,Other / Unclear,
4293,KoKoPol,Other / Unclear,
4295,UFC,Other / Unclear,
4296,AIP UO,Other / Unclear,
4297,RDC Warszawa,Other / Unclear,
4298,UŚ Katowice,Other / Unclear,
4299,ARBA Reviews,Other / Unclear,
4301,IMGW-PIB,Other / Unclear,
4302,ITB,Other / Unclear,
4304,TWERD,Other / Unclear,
4305,Związku Hodowców Bydła Limousine,Other / Unclear,
4306,Pharmena,Other / Unclear,
4307,ZGiBIŚ,Other / Unclear,
4308,Opolski Ośrodek Doradztwa Rolniczego,Other / Unclear,
4309,Sztabu Generalnego WP,Other / Unclear,
4310,HORUS-Energia,Other / Unclear,
4312,OWoR,Other / Unclear,
4313,WAPW,Other / Unclear,
4314,Chóru kameralnego UZ Cantus humanus,Other / Unclear,
4315,S4C,Other / Unclear,
4316,ZPA,Other / Unclear,
4317,Wytwórnia Filmów Oświatowych,Other / Unclear,
4318,Univentum Labs,Other / Unclear,
4320,GZM,Other / Unclear,
4321,AMR One Health Network,Other / Unclear,
4322,Airbus,Other / Unclear,
4323,Holisunsrl,Other / Unclear,
4324,Polskim Związkiem Łowieckim,Other / Unclear,
4326,AIDESEP,Other / Unclear,
4328,Pitney Bowes,Other / Unclear,
4330,CBRN,Other / Unclear,
4333,CIRCA,Other / Unclear,
4335,Future Market Insights,Other / Unclear,
4336,AmerLab,Other / Unclear,
4339,ISEP PW,Other / Unclear,
4340,British Museum,Other / Unclear,
4341,EU SST,Other / Unclear,
4345,WA PP,Other / Unclear,
4347,Adips,Other / Unclear,
4348,WBiA PO,Other / Unclear,
4350,Tata Steel,Other / Unclear,
4351,Agencji Ochrony Środowiska,Other / Unclear,
4352,DELab UW,Other / Unclear,
4354,SAC,Other / Unclear,
4356,OEWGA,Other / Unclear,
4357,Uniwersytecie Śląskim,Other / Unclear,
4358,CeNTE,Other / Unclear,
4359,Gene,Other / Unclear,
4360,Studio Filippi,Other / Unclear,
4361,AJP,Other / Unclear,
4362,JST,Other / Unclear,
4364,USSTRATCOM,Other / Unclear,
4366,SBP,Other / Unclear,
4368,PGE,Other / Unclear,
4369,ARE,Other / Unclear,
4372,IAS,Other / Unclear,
4373,MSZ Rosji,Other / Unclear,
4375,Fideltronik,Other / Unclear,
4376,Prata di Pordenone,Other / Unclear,
4378,Polish Police Counter Terrorist Unit,Other / Unclear,
4383,UNITY,Other / Unclear,
4384,TPN,Other / Unclear,
4388,CABI,Other / Unclear,
4389,AWF Wrocław,Other / Unclear,
4390,IFIA,Other / Unclear,
4394,Spółdzielnię Pracy SPOIWO,Other / Unclear,
4398,AVA,Other / Unclear,
4399,Leszczyńskim Centrum Biznesu,Other / Unclear,
4400,Sieć Łukasiewicz,Other / Unclear,
4401,OPi PIB,Other / Unclear,
4402,Fideltronik Poland,Other / Unclear,
4403,MODLEN,Other / Unclear,
4404,NattoPharma AS,Other / Unclear,
4405,WPBiO,Other / Unclear,
4406,Departamentu Transportu USA,Other / Unclear,
4407,SINTEF,Other / Unclear,
4410,the Violin Channel,Other / Unclear,
4411,US Pharmacia,Other / Unclear,
4414,MW Logistics,Other / Unclear,
4415,IMP,Other / Unclear,
4416,PROTECHNIKA,Other / Unclear,
4417,PŚk,Other / Unclear,
4419,SUM,Other / Unclear,
4422,Candance,Other / Unclear,
4423,WSG,Other / Unclear,
4424,Instytucie Informatyki UWr,Other / Unclear,
4425,Zakładzie Muzykoterapii,Other / Unclear,
4426,Winnet,Other / Unclear,
4428,Green Ways,Other / Unclear,
4430,PWC Polska,Other / Unclear,
4431,Walne Zgromadzenie Delegatów PTP,Other / Unclear,
4434,NIZP-PZH,Other / Unclear,
4436,AWFiS,Other / Unclear,
4437,PlantiCo,Other / Unclear,
4442,KF Niccolum,Other / Unclear,
4444,Weibo,Other / Unclear,
4445,Yahoo.com,Other / Unclear,
4446,MIP-u,Other / Unclear,
4447,Magyar Nemzeti Múzeum,Other / Unclear,
4448,Euro-Hel,Other / Unclear,
4449,Castorama,Other / Unclear,
4450,mBank,Other / Unclear,
4451,WF PW,Other / Unclear,
4452,Centrum Dialogu Przełomy,Other / Unclear,
4454,Instytucie Historii,Other / Unclear,
4455,Jerusalem Post,Other / Unclear,
4457,MK Mikro Energia,Other / Unclear,
4459,World Intelectual Property Organization,Other / Unclear,
4461,AST,Other / Unclear,
4462,Screenmed,Other / Unclear,
4465,Wielkopolskim Ośrodkiem Doradztwa Rolniczego,Other / Unclear,
4466,FŁT,Other / Unclear,
4467,CTO,Other / Unclear,
4469,Swiss National Science Foundation,Other / Unclear,
4470,IIM PŁ,Other / Unclear,
4471,Zespołu Ortograficzno-Onomastycznego RJP,Other / Unclear,
4472,FADN,Other / Unclear,
4473,BGiTR,Other / Unclear,
4475,EURORDIS,Other / Unclear,
4476,Baza Danych,Other / Unclear,
4477,Rzecznika Praw Dziecka,Other / Unclear,
4478,Dolina Ekologicznej Żywności,Other / Unclear,
4480,Medtronic,Other / Unclear,
4481,AMEplus,Other / Unclear,
4482,ZKiOL,Other / Unclear,
4483,KWK „Wujek,Other / Unclear,
4484,Banku Komórek ZBK WBBiB UJ,Other / Unclear,
4485,ŚPN,Other / Unclear,
4487,SatBałtyk,Other / Unclear,
4488,Organizacja Współpracy Gospodarczej i Rozwoju,Other / Unclear,
4489,Civitas Christiana,Other / Unclear,
4490,Banku,Other / Unclear,
4492,JHJ,Other / Unclear,
4494,GIF,Other / Unclear,
4495,Reporter,Other / Unclear,
4497,TRICOMED SA,Other / Unclear,
4498,Orlen,Other / Unclear,
4500,UZF,Other / Unclear,
4502,IKM Gdańsk,Other / Unclear,
4503,Oddziału Jadwisin,Other / Unclear,
4504,CBR,Other / Unclear,
4506,PRI,Other / Unclear,
4508,MOTYF,Other / Unclear,
4509,ODIHR,Other / Unclear,
4510,Logstor Polska,Other / Unclear,
4512,Aluprof,Other / Unclear,
4513,Eurochild,Other / Unclear,
4514,NCBKF,Other / Unclear,
4515,Nasz Szczuczyn,Other / Unclear,
4516,Amazon.com,Other / Unclear,
4517,Miele,Other / Unclear,
4519,IEL,Other / Unclear,
4521,Tauron S.A,Other / Unclear,
4522,Sekretariat Stanu państwa Watykan,Other / Unclear,
4523,PCK,Other / Unclear,
4526,Maxstone,Other / Unclear,
4527,EFLM,Other / Unclear,
4528,Rigetti,Other / Unclear,
4529,IMGW,Other / Unclear,
4531,Fieldstrone Investments II,Other / Unclear,
4532,UMB,Other / Unclear,
4534,Gamescom,Other / Unclear,
4536,Katolicką Agencję Informacyjną,Other / Unclear,
4538,UNODC,Other / Unclear,
4539,PSW,Other / Unclear,
4542,Fabryka,Other / Unclear,
4543,Polonii,Other / Unclear,
4545,IMW,Other / Unclear,
4546,AZS AWF Katowice,Other / Unclear,
4548,PFRON,Other / Unclear,
4549,ŚLCJ,Other / Unclear,
4550,Fraunhofer IWS Dresden,Other / Unclear,
4552,RODO,Other / Unclear,
4553,PSPWWT,Other / Unclear,
4554,Polski Komitet Normalizacyjny,Other / Unclear,
4556,Expeditions Council,Other / Unclear,
4558,Centrum Diagnostyczno-Terapeutycznego Chorób Rzadkich,Other / Unclear,
4559,DWD,Other / Unclear,
4560,IOA UAM,Other / Unclear,
4562,SPDiR,Other / Unclear,
4565,IMol,Other / Unclear,
4566,SMK2e,Other / Unclear,
4567,E-Mito Society,Other / Unclear,
4568,Cancer Care Ontario,Other / Unclear,
4570,Business Intelligence Technologies,Other / Unclear,
4571,MARINE PROJECTS,Other / Unclear,
4572,WGMS,Other / Unclear,
4574,EIOD,Other / Unclear,
4575,State Emergency Service of Ukraine,Other / Unclear,
4576,PWSIiP,Other / Unclear,
4577,TGP,Other / Unclear,
4578,The Washington Post,Other / Unclear,
4580,LAŚ,Other / Unclear,
4581,Instytucie Inżynierii Materiałowej,Other / Unclear,
4582,INoPiA,Other / Unclear,
4583,FPB,Other / Unclear,
4584,IBPRS,Other / Unclear,
4585,8. Kujawsko-Pomorską Brygadą OT,Other / Unclear,
4586,Stref Ekonomicznych Polski Północnej,Other / Unclear,
4587,Państwową Agencją Rozwiązywania Problemów Alkoholowych,Other / Unclear,
4589,Click Fashion,Other / Unclear,
4593,Centrum Usług Społecznych WSG,Other / Unclear,
4594,Centrum Usług Komputerowych,Other / Unclear,
4596,Visa,Other / Unclear,
4597,Mode-Locked Technology,Other / Unclear,
4598,Polskór,Other / Unclear,
4599,ZGS PUM,Other / Unclear,
4600,PATA,Other / Unclear,
4601,Agencja Rozwoju Business Joensuu,Other / Unclear,
4602,MNP,Other / Unclear,
4603,NenoVision s.r.o.,Other / Unclear,
4604,Polskie Linie Kolejowe,Other / Unclear,
4605,MSWiA,Other / Unclear,
4606,Applied Sciences,Other / Unclear,
4607,Womar,Other / Unclear,
4611,Salamanca,Other / Unclear,
4612,SzTF,Other / Unclear,
4614,ZSSW,Other / Unclear,
4616,Comarch Global Operations Center,Other / Unclear,
4619,TOMPOL,Other / Unclear,
4622,WFTiMS PG,Other / Unclear,
4623,Lockheed Martin,Other / Unclear,
4625,New Level Sport,Other / Unclear,
4626,MIR,Other / Unclear,
4630,CUPT,Other / Unclear,
4631,Zakłady Farmaceutyczne Polpharma SA,Other / Unclear,
4634,IMO,Other / Unclear,
4635,Trójmorza,Other / Unclear,
4636,B&R,Other / Unclear,
4639,Emerline,Other / Unclear,
4640,Ogólnopolskiego Porozumienia Związków Zawodowych,Other / Unclear,
4642,Kanios,Other / Unclear,
4643,Covestro,Other / Unclear,
4644,Shahi Zinda Necropolis,Other / Unclear,
4645,Polskiego Związku Hodowców Jeleniowatych,Other / Unclear,
4647,Poradni,Other / Unclear,
4649,NPLP,Other / Unclear,
4650,Magnetic Developement,Other / Unclear,
4651,SUN ENERGY,Other / Unclear,
4652,Automated Trading Desk,Other / Unclear,
4653,FMCG,Other / Unclear,
4655,NeoVision,Other / Unclear,
4656,PTSM,Other / Unclear,
4657,ENEA,Other / Unclear,
4660,CKE,Other / Unclear,
4661,KTiT,Other / Unclear,
4663,Bukra,Other / Unclear,
4664,DAIMON,Other / Unclear,
4665,PPSS,Other / Unclear,
4668,Biura Kryminalnego KGP,Other / Unclear,
4671,Quintic,Other / Unclear,
4673,PKN Orlen SA,Other / Unclear,
4674,OSD,Other / Unclear,
4675,Rheinmetall Defence,Other / Unclear,
4676,Uniw. Cambridge,Other / Unclear,
4677,PlosOne,Other / Unclear,
4678,MPS,Other / Unclear,
4680,ORAFOL Europe GmbH,Other / Unclear,
4681,Versal,Other / Unclear,
4682,Krakowska Hodowla,Other / Unclear,
4683,IPiN,Other / Unclear,
4685,Polsat News,Other / Unclear,
4686,Agencji Środowiska UK,Other / Unclear,
4688,Wielkopolskiej Sieci Edukacyjno-Gospodarczej,Other / Unclear,
4689,Center for Physical Science and Technology,Other / Unclear,
4690,Centrum Doktryn i Szkolenia Sił Zbrojnych,Other / Unclear,
4693,Metropolis,Other / Unclear,
4695,MRD Meridyen,Other / Unclear,
4698,MESKO,Other / Unclear,
4699,PROMOTECH,Other / Unclear,
4702,KIF,Other / Unclear,
4703,OIGD,Other / Unclear,
4704,PNAS,Other / Unclear,
4705,ARIDA,Other / Unclear,
4706,ZGO,Other / Unclear,
4707,ODR,Other / Unclear,
4708,EuroCovCat,Other / Unclear,
4709,Fabryce Łożysk Tocznych,Other / Unclear,
4712,Polskiego Związku Przemysłu Kosmicznego,Other / Unclear,
4713,GrupLab,Other / Unclear,
4715,UWM,Other / Unclear,
4716,PESA,Other / Unclear,
4717,TSUE,Other / Unclear,
4718,JSW,Other / Unclear,
4719,Centrum Chemicznego Kształcenia Praktycznego,Other / Unclear,
4723,NCCN,Other / Unclear,
4724,PTHS,Other / Unclear,
4725,Proteon Pharmaceuticals,Other / Unclear,
4730,EMPA,Other / Unclear,
4731,KRRIO,Other / Unclear,
4735,Komitecie Sterującym RIS,Other / Unclear,
4737,Cestatu,Other / Unclear,
4740,IHAR,Other / Unclear,
4741,PGE Białystok,Other / Unclear,
4743,Svichado,Other / Unclear,
4746,PIT,Other / Unclear,
4748,IPS,Other / Unclear,
4749,EMF Racing,Other / Unclear,
4750,UNECE,Other / Unclear,
4754,YES,Other / Unclear,
4756,USA,Other / Unclear,
4757,Banku Genów,Other / Unclear,
4760,NAK,Other / Unclear,
4761,EFACIS,Other / Unclear,
4762,MWSLiT,Other / Unclear,
4763,Funduszu,Other / Unclear,
4765,Konsulting,Other / Unclear,
4766,Eurofound,Other / Unclear,
