ICS_ID,ORG_Entity,Lemma_Entity,Suspicious,Lemma_Cleaned,Matched_Category
084e1ea3-81f9-4bf1-a35c-b995856a6292,OptiNav sp. z o.o.,optinav sa . z ograniczona_odpowiedzialność .,True,optinav s.a. z o.o.,Company / Business
084e1ea3-81f9-4bf1-a35c-b995856a6292,Carl Zeiss,carl zeiss,False,carl zeiss,Company / Business
089d3760-fa2c-454d-8026-fac1384aa98f,Państwowego Zakładu Higieny,państwowy zakład higiena,False,państwowy zakład higiena,Government / Public Administration
089d3760-fa2c-454d-8026-fac1384aa98f,SensDX S.A.,sensdx s.a .,False,sensdx s.a.,Company / Business
089d3760-fa2c-454d-8026-fac1384aa98f,Światowej Organizacji Zdrowia,światowy organizacja zdrowie,False,światowy organizacja zdrowie,Health / Hospitals / Medical
08a3e25a-22a0-479e-9705-97baed9dbf3f,SGGW,szgodo,False,szgodo,Other / Unclear
08a3e25a-22a0-479e-9705-97baed9dbf3f,Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych,inspekcja jakość handlowy artykuł rolny - spożywczy,False,inspekcja jakość handlowy artykuł rolny - spożywczy,Government / Public Administration
08a3e25a-22a0-479e-9705-97baed9dbf3f,Inspekcja Handlowa,inspekcja handlowy,False,inspekcja handlowy,Government / Public Administration
08a3e25a-22a0-479e-9705-97baed9dbf3f,Komisję UE,komisja uet,False,komisja uet,Government / Public Administration
08a3e25a-22a0-479e-9705-97baed9dbf3f,Komisja Europejska,komisja europejski,False,komisja europejski,Government / Public Administration
08a3e25a-22a0-479e-9705-97baed9dbf3f,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
08b381a0-b432-46b4-81fb-c87e3cc65850,Genesys,genesys,False,genesys,Company / Business
08b381a0-b432-46b4-81fb-c87e3cc65850,Voicelab,voicelab,False,voicelab,Company / Business
08b381a0-b432-46b4-81fb-c87e3cc65850,PELCRA,pelcra,False,pelcra,Other / Unclear
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,ADAMED S.A.,adamed s.a .,False,adamed s.a.,Company / Business
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,Agencji Ochrony Środowiska,agencja ochrona środowisko,False,agencja ochrona środowisko,Government / Public Administration
08ffeb27-7093-4dcd-8e09-e1cea1e11c20,WCH UŁ,wch ułołt,False,wch ułołt,Other / Unclear
09033d01-fbcb-438d-b345-e09f3f61eaea,European Evaluation Helpdesk for Rural Development,european evaluation helpdesk forówna rural development,False,european evaluation helpdesk forówna rural development,International Organization / EU
09033d01-fbcb-438d-b345-e09f3f61eaea,Komisję Europejską,komisja europejską,False,komisja europejską,Government / Public Administration
09033d01-fbcb-438d-b345-e09f3f61eaea,WPR,wartspyp,False,wartspyp,Government / Public Administration
0916c8d7-fb86-4e4f-a447-d93cdf79be29,CEN,cena,False,cena,Education (non-university)
0916c8d7-fb86-4e4f-a447-d93cdf79be29,Centrum Edukacji Nauczycieli,centrum edukacja nauczyciel,False,centrum edukacja nauczyciel,Education (non-university)
091baf86-8da2-491c-9c8b-53e13bbb79e8,Saksońskiej Operze Państwowej,saksoński opera państwowy,False,saksoński opera państwowy,Government / Public Administration
091baf86-8da2-491c-9c8b-53e13bbb79e8,Semperoper,semperoper,False,semperoper,Cultural Institution / Arts
091baf86-8da2-491c-9c8b-53e13bbb79e8,Carus-Verlag,carus - verlag,False,carus - verlag,Cultural Institution / Arts
091baf86-8da2-491c-9c8b-53e13bbb79e8,Les Arts Florissants,les art_eg florissants,True,les art_eg florissants,Cultural Institution / Arts
093fe66e-5a4f-4e3a-b8bc-0b422fe35747,IGICHP,igichp,False,igichp,Other / Unclear
093fe66e-5a4f-4e3a-b8bc-0b422fe35747,ŻChZZ,żchzz,False,żchzz,NGO / Association / Foundation
095a7438-fc90-4d5c-8c78-7a3d78104583,Vibroson,vibroson,False,vibroson,Company / Business
09b36581-5700-42df-92e6-95dd46f5174f,NATO,nato,False,nato,International Organization / EU
09b36581-5700-42df-92e6-95dd46f5174f,WIML,wiml,False,wiml,Military / Defense / Security
09b36581-5700-42df-92e6-95dd46f5174f,Siły Powietrzne USA,siła powietrzny usa,False,siła powietrzny usa,Health / Hospitals / Medical
09cdfbb2-85d3-404b-81fd-c27f1f22b571,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
09d7bce1-cd6b-4450-9e27-c81f03369f32,WF PW,wf pod_wezwaniem,True,wf pod_wezwaniem,Other / Unclear
09de88a8-93ed-42dc-9050-37eb12bae060,London Philharmonic Orchestra,london philharmonic orchestra,False,london philharmonic orchestra,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,Wiener Philharmoniker,wiener philharmoniker,False,wiener philharmoniker,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,Berliner Philharmoniker,berliner philharmoniker,False,berliner philharmoniker,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,Orchestre National de France,orchestre national de france,False,orchestre national de france,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,Los Angeles Philharmonic Orchestra,los angeles philharmonic orchestra,False,los angeles philharmonic orchestra,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,Israel Philharmonic Orchestra,israel philharmonic orchestra,False,israel philharmonic orchestra,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,Boston Symphony Orchestra,boston symphony orchestra,False,boston symphony orchestra,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,New York Philharmonic,new york philharmonic,False,new york philharmonic,Cultural Institution / Arts
09de88a8-93ed-42dc-9050-37eb12bae060,China National Symphony Orchestra,china national symphony orchestra,False,china national symphony orchestra,Cultural Institution / Arts
09e47b4f-37eb-4513-b2c1-1c18254dd50f,IA UWr,ia uwr,False,ia uwr,Other / Unclear
09e47b4f-37eb-4513-b2c1-1c18254dd50f,IPCN,iptno,False,iptno,Other / Unclear
09e47b4f-37eb-4513-b2c1-1c18254dd50f,Stowarzyszenia Polaris,stowarzyszenie polaris,False,stowarzyszenie polaris,NGO / Association / Foundation
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,UWr,uwr,False,uwr,Other / Unclear
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,KEiAK UWr,keiak uwr,False,keiak uwr,Other / Unclear
0a4018bd-5d24-459f-b5f2-512e7e9e1c3d,Wrocławskiego Domu Literatury,wrocławski dom literatura,False,wrocławski dom literatura,Cultural Institution / Arts
0a88ad9c-4b17-4772-871a-bb16c557f127,Centralna Transdunajska Regionalna Agencja Innowacji Nonprofit Ltd.,centraln transdunajska regionalny agencja innowacja nonprofit lt_yp_dwownokinoć .,True,centraln transdunajska regionalny agencja innowacja nonprofit Ltd .,Government / Public Administration
0a88ad9c-4b17-4772-871a-bb16c557f127,Ministerstwo Administracji Publicznej Słowenii,ministerstwo administracja publiczny słowenie,False,ministerstwo administracja publiczny słowenie,Government / Public Administration
0a88ad9c-4b17-4772-871a-bb16c557f127,Unię Europejską,unia europejską,False,unia europejską,International Organization / EU
0a88ad9c-4b17-4772-871a-bb16c557f127,Centrum Innowacji DEX,centrum innowacja dex,False,centrum innowacja dex,Company / Business
0a88ad9c-4b17-4772-871a-bb16c557f127,Rzeszowskiej Agencji Rozwoju Regionalnego,rzeszowskie agencja rozwój regionalny,False,rzeszowskie agencja rozwój regionalny,Government / Public Administration
0a88ad9c-4b17-4772-871a-bb16c557f127,RARR,rarr,False,rarr,Government / Public Administration
0a88ad9c-4b17-4772-871a-bb16c557f127,Regionalne Centrum Kompetencji PP2Innovate,regionalny centrum kompetencja pp2innovate,False,regionalny centrum kompetencja pp2innovate,Government / Public Administration
0a9988d4-5f02-4953-af8d-ebc54032aef7,Instytucie Psychologii UKSW,instytut psychologia uks,False,instytut psychologia uks,Other / Unclear
0ab0b8b1-b211-42d2-94a1-2551a3188935,OPI PIB,oś pib,False,oś pib,Government / Public Administration
0ac9e6a6-7808-4a79-9735-7b0545276c4a,WFOŚiGW,wfośigw,False,wfośigw,Government / Public Administration
0ac9e6a6-7808-4a79-9735-7b0545276c4a,Ministerstwa Klimatu i Środowiska,ministerstwo klimat i środowisko,False,ministerstwo klimat i środowisko,Government / Public Administration
0ac9e6a6-7808-4a79-9735-7b0545276c4a,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej,wojewódzki fundusz ochrona środowisko i gospodarka wodny,False,wojewódzki fundusz ochrona środowisko i gospodarka wodny,Government / Public Administration
0ac9e6a6-7808-4a79-9735-7b0545276c4a,NIK,nik,False,nik,Government / Public Administration
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Sił Zbrojnych RP,siła zbrojny roktóry,False,siła zbrojny rp,Government / Public Administration
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Wojsk Obrony Cyberprzestrzeni,wojsko obrona cyberprzestrzeni,False,wojsko obrona cyberprzestrzeni,Government / Public Administration
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,MON,mon,False,mon,Government / Public Administration
0acaeeae-4f1c-411b-ac33-8f752b6bfd86,Ministerstwa Obrony Narodowej,ministerstwo obrona narodowy,False,ministerstwo obrona narodowy,Government / Public Administration
0acb26d4-2f6b-4ba9-a2a1-f108029b5f0d,Ekoinwentyka,ekoinwentyk,False,ekoinwentyk,Company / Business
0ace3dfd-4c81-4e06-80ae-de7b61744c39,TPN,to_znaczy,True,to_znaczy,Government / Public Administration
0acec45c-0350-4176-a88d-5990900d8d3e,DUX,dux,False,dux,Company / Business
0ad33767-74d3-41b7-b444-b70aace98925,ASP,aspycpyptad,False,aspycpyptad,Other / Unclear
0ade2835-230b-4879-8e64-56c8adbc0f50,Gazecie Lekarskiej,gazeta lekarski,False,gazeta lekarski,Media / Publishing
0ade2835-230b-4879-8e64-56c8adbc0f50,POZ,poz,False,poz,Health / Hospitals / Medical
0ade2835-230b-4879-8e64-56c8adbc0f50,Gazety Lekarskiej,gazeta lekarski,False,gazeta lekarski,Media / Publishing
0ae703d5-d193-440b-ace6-abf35433b4a8,Departamentu Gironde,departament gironda,False,departament gironda,Government / Public Administration
0ae703d5-d193-440b-ace6-abf35433b4a8,Estońskie Towarzystwo Ogrodnicze,estońskie towarzystwo ogrodnicze,False,estońskie towarzystwo ogrodnicze,NGO / Association / Foundation
0ae703d5-d193-440b-ace6-abf35433b4a8,Winnicą Pałacu Rajkowo Sp. z o.o.,winnica pałac rajkowo sa . z ograniczona_odpowiedzialność .,True,winnica pałac rajkowo s.a. z o.o.,Company / Business
0ae703d5-d193-440b-ace6-abf35433b4a8,Urząd Marszałkowski Województwa Zachodniopomorskiego,urząd marszałkowski województwo zachodniopomorski,False,urząd marszałkowski województwo zachodniopomorski,Government / Public Administration
0ae703d5-d193-440b-ace6-abf35433b4a8,ZUT,zut,False,zut,Other / Unclear
0ae703d5-d193-440b-ace6-abf35433b4a8,WKŚIR,wkśir,False,wkśir,Other / Unclear
0b3740ce-6d69-4dd7-9602-03de82701a57,Krajowej Grupy Doradczej,krajowy grupa doradcze,False,krajowy grupa doradcze,Government / Public Administration
0b3740ce-6d69-4dd7-9602-03de82701a57,NSG,no_cemat,True,no_cemat,Company / Business
0b3740ce-6d69-4dd7-9602-03de82701a57,DARE,dare,False,dare,Company / Business
0b3740ce-6d69-4dd7-9602-03de82701a57,National Stakeholders Group,national stakeholders group,False,national stakeholders group,Company / Business
0b3740ce-6d69-4dd7-9602-03de82701a57,Podkomisji Praw Człowieka Parlamentu Europejskiego,podkomisja prawo człowiek parlament europejski,False,podkomisja prawo człowiek parlament europejski,Government / Public Administration
0b3d2456-c985-4a2b-9839-f7820c100c23,SGGW,szgodo,False,szgodo,Other / Unclear
0b3d2456-c985-4a2b-9839-f7820c100c23,ITP,i_tym_podobne,True,i_tym_podobne,Education (non-university)
0b5e5723-ab5d-41ab-9427-b5d28858beef,Nokia,nokia,False,nokia,Company / Business
0b9c852a-2f7d-40fa-b16e-417cc6e39958,GIG,gig,False,gig,Other / Unclear
0ba1416b-c14b-4d98-8f4f-094dbca5006f,KBW,kie,False,kie,Government / Public Administration
0ba1416b-c14b-4d98-8f4f-094dbca5006f,Sejm RP,sejm roktóry,False,sejm rp,Government / Public Administration
0ba1416b-c14b-4d98-8f4f-094dbca5006f,PKW,pid_wytyptobieni,True,pid_wytyptobieni,Government / Public Administration
0bb64487-2dc2-4bfb-a922-24b8a43bac80,Deutsche Telekom,deutsche telekom,False,deutsche telekom,Company / Business
0bb64487-2dc2-4bfb-a922-24b8a43bac80,Unia Europejska,unia europejski,False,unia europejski,International Organization / EU
0bb64487-2dc2-4bfb-a922-24b8a43bac80,Atos,atos,False,atos,Company / Business
0bb64487-2dc2-4bfb-a922-24b8a43bac80,Airbus,airbus,False,airbus,Company / Business
0bcb718c-bb27-4918-9e7c-3065d068951e,Cilium Engineering,cilium engineering,False,cilium engineering,Company / Business
0bcb718c-bb27-4918-9e7c-3065d068951e,Europejskie Konsorcjum SST,europejski konsorcjum sil,False,europejski konsorcjum sil,International Organization / EU
0bcb718c-bb27-4918-9e7c-3065d068951e,Sybilla Technologies,sybilla technologies,False,sybilla technologies,Company / Business
0bcb718c-bb27-4918-9e7c-3065d068951e,Parlament Europejski,parlament europejski,False,parlament europejski,Government / Public Administration
0bcb718c-bb27-4918-9e7c-3065d068951e,EU SST,eu sil,False,eu sil,International Organization / EU
0bcb718c-bb27-4918-9e7c-3065d068951e,POLSA,pols,False,pols,Government / Public Administration
0bcb718c-bb27-4918-9e7c-3065d068951e,Konsorcjum SST,konsorcjum sil,False,konsorcjum sil,Other / Unclear
0bd25e4e-95cd-4980-b399-1c5777150ae4,MEiN,mein,False,mein,Government / Public Administration
0bd61b6d-8375-41cf-8ce8-fb7742df21fe,Siemens,siemens,False,siemens,Company / Business
0bd61b6d-8375-41cf-8ce8-fb7742df21fe,NEC,nec,False,nec,Company / Business
0bd61b6d-8375-41cf-8ce8-fb7742df21fe,IBM,ibm,False,ibm,Company / Business
0bd61b6d-8375-41cf-8ce8-fb7742df21fe,Mentor Graphics Corporation,mentor graphics corporation,False,mentor graphics corporation,Government / Public Administration
0bd94983-7d25-4825-9795-b89450bf6b1b,Europejskiej Agencji Bezpieczeństwa Lotniczego,europejski agencja bezpieczeństwo lotniczy,False,europejski agencja bezpieczeństwo lotniczy,Military / Defense / Security
0bd94983-7d25-4825-9795-b89450bf6b1b,"WSK „PZL-KALISZ"" S.A.","wskt „ pzl-kalisz "" s.a .",False,"wskt „ pzl-kalisz "" s.a.",Company / Business
0bdffa9a-10dd-4fd5-be9d-7ba74b41390d,PJAMBP,piembp,False,piembp,Other / Unclear
0bdffa9a-10dd-4fd5-be9d-7ba74b41390d,WIML,wiml,False,wiml,Military / Defense / Security
0bdffa9a-10dd-4fd5-be9d-7ba74b41390d,MEiN,mein,False,mein,Government / Public Administration
0bdffa9a-10dd-4fd5-be9d-7ba74b41390d,NATO,nato,False,nato,International Organization / EU
0bead464-51dd-4628-a0e0-80cff8cb7e2f,Paktu Północnoatlantyckiego,pakt północnoatlantycki,False,pakt północnoatlantycki,International Organization / EU
0bead464-51dd-4628-a0e0-80cff8cb7e2f,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
0bead464-51dd-4628-a0e0-80cff8cb7e2f,NATO,nato,False,nato,International Organization / EU
0bec481a-5281-4e15-8078-78eb94746eb2,AVAWOMEN,avawomen,False,avawomen,Company / Business
0bec481a-5281-4e15-8078-78eb94746eb2,Medtronica,medtronica,False,medtronica,Company / Business
0bec481a-5281-4e15-8078-78eb94746eb2,Medtronic,medtronic,False,medtronic,Company / Business
0c0809ca-b435-4e0d-9ba4-83c87f739df5,TEWA,tewa,False,tewa,Company / Business
0c10c75e-79d7-4c47-9e06-51ee7504dde9,Galeria Błędne Koło,galeria błędny koło,False,galeria błędny koło,Cultural Institution / Arts
0c10c75e-79d7-4c47-9e06-51ee7504dde9,WBiA PO,wbia po,False,wbia po,Other / Unclear
0c10c75e-79d7-4c47-9e06-51ee7504dde9,OWPSA,owps,False,owps,NGO / Association / Foundation
0c384fe9-4788-4178-8808-79c4579434d1,TVP Bydgoszcz,to_sysapipiporoby bydgoszcz,True,TVP bydgoszcz,Media / Publishing
0c384fe9-4788-4178-8808-79c4579434d1,Stowarzyszenia Gazet Lokalnych,stowarzyszenie gazeta lokalny,False,stowarzyszenie gazeta lokalny,NGO / Association / Foundation
0c384fe9-4788-4178-8808-79c4579434d1,Radio PiK,radio pik,False,radio pik,Media / Publishing
0c54b7a8-5f21-4368-a864-645dfc444ea7,Stowarzyszeniem Euroregion Karpacki,stowarzyszenie euroregion karpacki,False,stowarzyszenie euroregion karpacki,Government / Public Administration
0c54b7a8-5f21-4368-a864-645dfc444ea7,IEiF,ieif,False,ieif,Other / Unclear
0c578111-5e7c-495a-b0b2-efac0b580353,Naczelnego Sądu Administracyjnego,naczelny sąd administracyjny,False,naczelny sąd administracyjny,Government / Public Administration
0c578111-5e7c-495a-b0b2-efac0b580353,Wojewódzkiego Sądu Administracyjnego w Krakowie,wojewódzki sąd administracyjny w krakowie,False,wojewódzki sąd administracyjny w krakowie,Government / Public Administration
0c578111-5e7c-495a-b0b2-efac0b580353,Trybunału Konstytucyjnego,trybunał konstytucyjny,False,trybunał konstytucyjny,Government / Public Administration
0cc60539-3ca0-46e8-912c-53eaea70ea02,Airoptic,airoptic,False,airoptic,Health / Hospitals / Medical
0cc60539-3ca0-46e8-912c-53eaea70ea02,PWr,pod_zwany,True,pod_zwany,Other / Unclear
0cc60539-3ca0-46e8-912c-53eaea70ea02,Komisji Europejskiej,komisja europejski,False,komisja europejski,Government / Public Administration
0ce13c68-fe79-4cd5-8171-14bd21e082b9,Gdański Urząd Pracy,gdański urząd praca,False,gdański urząd praca,Government / Public Administration
0ce35879-4a6d-4456-98e8-9fbc2b953be1,SGGW,szgodo,False,szgodo,Other / Unclear
0ce35879-4a6d-4456-98e8-9fbc2b953be1,Ministerstwa Kultury Edukacji i Sportu,ministerstwo kultura edukacja i sport,False,ministerstwo kultura edukacja i sport,Government / Public Administration
0ce35879-4a6d-4456-98e8-9fbc2b953be1,Muzeum,muzeum,False,muzeum,Cultural Institution / Arts
0ceb76c6-79a7-404b-bdcd-8c712d0cb473,Kancelaria Prezydenta RP,kancelaria prezydent roktóry,False,kancelaria prezydent rp,Government / Public Administration
0d03410b-e7a6-4935-a51b-7b6017cd1e00,Policji,policja,False,policja,Military / Defense / Security
0d0b5020-6613-4daf-ae37-d1d52e1567ba,CHMC,chmcho,False,chmcho,Company / Business
0d6f7091-1975-47d8-a42d-3a79a108c0ae,WE UPP,w up_,True,w up_,Other / Unclear
0d6f7091-1975-47d8-a42d-3a79a108c0ae,PGE,pa,False,pa,Company / Business
0d6f7091-1975-47d8-a42d-3a79a108c0ae,RDOŚ,rdoś,False,rdoś,Government / Public Administration
0d6f7091-1975-47d8-a42d-3a79a108c0ae,WSA,wia,False,wia,Government / Public Administration
0d6f7091-1975-47d8-a42d-3a79a108c0ae,ZE PAK,z pak,False,z pak,Company / Business
0d78ff8f-4c47-4edd-b281-3bbb47557851,Kościół katolicki,kościół katolicki,False,kościół katolicki,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,KEP,kep,False,kep,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,Kościoła katolickiego,kościół katolicki,False,kościół katolicki,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,Konferencji Episkopatu Polski,konferencja episkopat polski,False,konferencja episkopat polski,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,Urzędu Ochrony Danych Osobowych,urząd ochrona dane osobowy,False,urząd ochrona dane osobowy,Government / Public Administration
0d78ff8f-4c47-4edd-b281-3bbb47557851,Kościele Katolickim,kościół katolicki,False,kościół katolicki,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,UKSW,uks,False,uks,Other / Unclear
0d78ff8f-4c47-4edd-b281-3bbb47557851,Kościele katolickim,kościół katolicki,False,kościół katolicki,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,Konferencję Episkopatu Polski,konferencja episkopat polski,False,konferencja episkopat polski,Religious Organization
0d78ff8f-4c47-4edd-b281-3bbb47557851,KIOD,kiod,False,kiod,Other / Unclear
